CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Electrotecnia;Normal;Obligatoria;86.21;65.79;76.32;38;25;29;1.17;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Regulación y control automático;Normal;Obligatoria;92.11;83.33;90.48;43;36;39;1.32;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Cálculo y diseño de máquinas;Normal;Obligatoria;64.10;53.19;82.98;47;25;39;1.60;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Procesos de fabricación II;Normal;Obligatoria;100.00;100.00;100.00;38;38;38;1.21;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Electrónica de potencia;Normal;Obligatoria;82.00;73.21;89.29;57;42;51;1.64;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Instrumentación electrónica;Normal;Obligatoria;87.50;83.33;95.24;44;37;42;1.22;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Sistemas electrónicos programables;Normal;Obligatoria;79.41;45.00;56.67;62;28;36;1.36;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Sistemas y máquinas fluidomecánicas;Normal;Obligatoria;80.65;71.43;88.57;37;27;33;1.17;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Oficina técnica;Normal;Obligatoria;92.86;76.47;82.35;34;26;28;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Automatización e informática industrial;Normal;Obligatoria;92.31;92.31;100.00;27;25;27;1.06;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Robótica;Normal;Obligatoria;96.77;96.77;100.00;34;33;34;1.14;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Diseño y mantenimiento de sistemas mecatrónicos;Normal;Obligatoria;90.63;90.63;100.00;32;29;32;1.07;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Proyecto integrado;Normal;Obligatoria;96.88;91.18;94.12;34;31;32;1.12;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;96.88;64.58;66.67;48;31;32;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Automatización avanzada e ingeniería de control;Normal;Optativa;100.00;100.00;100.00;14;14;14;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Diseño en ingeniería asistida por ordenador;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Diseño y cálculo de estructuras;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Instrumentación avanzada;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Informática avanzada;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Inglés técnico;Normal;Optativa;100.00;95.00;95.00;21;20;20;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Gestión de la calidad y prevención de riesgos laborales;Normal;Optativa;;;;1;1;1;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Mecatrónica;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Prácticas en empresas;Prácticas externas;Optativa;100.00;90.91;90.91;22;20;20;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Matemáticas I;Normal;Formación básica;80.00;63.64;79.55;44;28;35;1.21;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Física I;Normal;Formación básica;34.09;25.00;73.33;60;15;44;2.50;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Química I;Normal;Formación básica;51.52;43.59;84.62;39;17;33;1.61;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Informática;Normal;Formación básica;53.85;39.62;73.58;53;21;39;1.22;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Geología, edafología y climatología;Normal;Formación básica;60.00;54.00;90.00;50;27;45;1.36;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Matemáticas II;Normal;Formación básica;87.30;64.71;74.12;93;63;71;1.58;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Física II;Normal;Formación básica;44.12;29.41;66.67;53;17;36;2.10;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Química II;Normal;Formación básica;97.56;90.91;93.18;44;40;41;1.54;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Expresión gráfica;Normal;Formación básica;100.00;43.86;43.86;57;25;25;1.12;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Biología;Normal;Formación básica;85.96;76.56;89.06;66;51;59;2.17;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Estadística;Normal;Formación básica;74.07;68.97;93.10;29;20;27;1.31;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Botánica;Normal;Obligatoria;100.00;88.24;88.24;35;31;31;2.09;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Ciencia animal I;Normal;Obligatoria;60.00;52.17;86.96;23;12;20;1.56;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Motores y máquinas;Normal;Obligatoria;79.41;67.50;85.00;40;27;34;1.78;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Topografía, cartografía y fotogrametría;Normal;Obligatoria;100.00;68.00;68.00;25;17;17;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Fundamentos de administración de empresas;Normal;Formación básica;94.12;84.21;89.47;19;16;17;1.09;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Fitotecnia;Normal;Obligatoria;100.00;96.30;96.30;27;26;26;1.30;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Ecología y gestión de subproductos agroindustriales;Normal;Obligatoria;96.43;96.43;100.00;28;27;28;1.11;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Resistencia de materiales y cálculo de estructuras;Normal;Obligatoria;83.78;72.09;86.05;47;35;41;2.14;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Electrotecnia y electrificación rural;Normal;Obligatoria;60.61;54.05;89.19;37;20;33;1.36;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Biotecnología;Normal;Obligatoria;62.50;48.39;77.42;41;25;34;1.65;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Hidráulica;Normal;Obligatoria;91.30;72.41;79.31;32;24;26;1.46;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Economía agraria;Normal;Obligatoria;80.00;60.00;75.00;21;13;16;1.26;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Proyectos;Normal;Obligatoria;100.00;95.83;95.83;24;23;23;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Ciencia animal II;Normal;Optativa;75.00;66.67;88.89;10;7;9;1.29;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Producción de monogástricos;Normal;Optativa;100.00;100.00;100.00;15;15;15;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Cultivos herbáceos;Normal;Optativa;100.00;100.00;100.00;18;18;18;1.05;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Arboricultura;Normal;Optativa;100.00;78.57;78.57;18;15;15;1.33;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Instalaciones en explotaciones agropecuarias;Normal;Optativa;100.00;90.91;90.91;16;15;15;1.06;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Construcciones agropecuarias;Normal;Optativa;100.00;92.86;92.86;14;13;13;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Producción hortícola;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.25;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Producción frutícola I;Normal;Optativa;75.00;75.00;100.00;8;6;8;1.50;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Genética y mejora vegetal en hortofruticultura;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Protección de cultivos hortofrutícolas;Normal;Optativa;75.00;75.00;100.00;6;5;6;1.60;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Cultivos ornamentales;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Sistemas de riego y drenaje en explotaciones hortofrutícolas;Normal;Optativa;75.00;75.00;100.00;5;4;5;2.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Operaciones básicas I;Normal;Optativa;100.00;100.00;100.00;2;2;2;1.43;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Operaciones básicas II;Normal;Optativa;66.67;66.67;100.00;4;3;4;1.62;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Fundamentos de la tecnología de los alimentos;Normal;Optativa;100.00;50.00;50.00;2;1;1;1.33;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Gestión de la calidad de las industrias agroalimentarias;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Ingeniería de las industrias agroalimentarias;Normal;Optativa;91.67;78.57;85.71;15;12;13;1.67;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Construcciones agroindustriales;Normal;Optativa;100.00;100.00;100.00;8;8;8;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Producción de rumiantes;Normal;Optativa;75.00;66.67;88.89;24;18;22;1.11;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Genética y mejora vegetal;Normal;Optativa;100.00;94.12;94.12;20;19;19;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Protección de cultivos;Normal;Optativa;68.75;64.71;94.12;24;18;23;1.26;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Sistemas de riego y drenaje;Normal;Optativa;66.67;66.67;100.00;21;16;21;1.31;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Producción frutícola II;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Desarrollo sostenible y medio ambiente;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Ingeniería de las áreas verdes y explotaciones hortofrutícolas;Normal;Optativa;100.00;100.00;100.00;8;8;8;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Jardinería y paisajismo;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Diseño y optimización de industrias agroalimentarias;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.33;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Tecnología de las industrias agroalimentarias;Normal;Optativa;100.00;100.00;100.00;2;2;2;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Equipos auxiliares y control de procesos;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.20;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Instalaciones agroindustriales;Normal;Optativa;100.00;100.00;100.00;12;12;12;1.58;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Trabajo fin de Grado (Explotaciones agropecuarias);Trabajo fin de grado;Trabajo fin de Grado;100.00;65.00;65.00;20;13;13;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Inglés para la ingeniería agroalimentaria y del medio rural;Normal;Optativa;88.24;88.24;100.00;17;15;17;1.13;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Análisis químico agrícola;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Tecnología postcosecha;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Redes de riego;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Producción integrada y agroecología;Normal;Optativa;100.00;100.00;100.00;7;7;7;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Instalaciones de la edificación;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Aprovechamiento energético de productos y residuos;Normal;Optativa;100.00;100.00;100.00;1;1;1;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Trabajo fin de Grado (Hortofruticultura y jardinería);Trabajo fin de grado;Trabajo fin de Grado;100.00;66.67;66.67;3;2;2;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Trabajo fin de Grado (Industrias agrarias y alimentarias);Trabajo fin de grado;Trabajo fin de Grado;100.00;80.00;80.00;15;12;12;1.00;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Edafología aplicada;Normal;Optativa;;;;1;0;0;;12/09/2021
2019;Grado;Grado: Ingeniería Agroalimentaria y del Medio Rural;Huesca;Escuela Politécnica Superior;Prácticas externas;Prácticas externas;Optativa;100.00;100.00;100.00;12;12;12;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Fundamentos de derecho constitucional;Normal;Formación básica;100.00;53.13;53.13;32;17;17;1.13;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Ciencia de la administración y políticas públicas;Normal;Formación básica;92.31;64.86;70.27;37;24;26;1.08;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Fundamentos de la economía y estructura económica;Normal;Formación básica;94.44;62.96;66.67;27;17;18;1.04;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Sociología de las organizaciones;Normal;Formación básica;85.71;62.07;72.41;29;18;21;1.04;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Informática de gestión;Normal;Formación básica;80.00;64.00;80.00;25;16;20;1.03;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Estadística aplicada;Normal;Formación básica;95.00;65.52;68.97;29;19;20;1.10;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Derecho administrativo general;Normal;Obligatoria;92.86;86.67;93.33;15;13;14;1.22;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Dirección de las organizaciones y gestión de recursos humanos;Normal;Obligatoria;100.00;100.00;100.00;17;17;17;1.11;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Fundamentos de economía financiera y contabilidad pública;Normal;Obligatoria;100.00;100.00;100.00;12;12;12;1.17;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Economía y hacienda del sector público;Normal;Obligatoria;100.00;100.00;100.00;12;12;12;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Técnicas y métodos de investigación social;Normal;Obligatoria;100.00;90.00;90.00;10;9;9;1.13;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Fuentes de información para la toma de decisiones;Normal;Obligatoria;100.00;100.00;100.00;16;16;16;1.43;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Derecho local, urbanístico y ambiental;Normal;Obligatoria;100.00;100.00;100.00;8;8;8;1.36;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Relaciones laborales y protección social;Normal;Obligatoria;100.00;76.92;76.92;13;10;10;1.48;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Régimen jurídico del empleo público;Normal;Obligatoria;57.14;54.55;95.45;23;13;22;1.85;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Gestión presupuestaria y financiera;Normal;Obligatoria;100.00;100.00;100.00;13;12;12;1.25;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Poderes constitucionales del estado;Normal;Obligatoria;100.00;100.00;100.00;7;7;7;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Régimen fiscal;Normal;Obligatoria;100.00;100.00;100.00;5;5;5;1.18;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Políticas públicas de igualdad y gestión de la diversidad;Normal;Obligatoria;100.00;100.00;100.00;10;10;10;1.06;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Contratos y sociedades;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.20;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Técnicas de comunicación;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Instituciones políticas y administrativas de Aragón;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Gestión de los servicios públicos y gobernanza;Normal;Optativa;;;;0;0;0;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Calidad y marketing de los servicios públicos;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Lengua extranjera (Inglés);Normal;Optativa;100.00;91.67;91.67;12;11;11;1.91;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Auditoría y gestión eficiente;Normal;Optativa;100.00;100.00;100.00;11;10;10;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Economía de la Unión Europea;Normal;Optativa;100.00;100.00;100.00;6;6;6;1.12;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Administración electrónica y documentación;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Lenguaje administrativo;Normal;Optativa;;;;1;1;1;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Prácticas en empresas;Prácticas externas;Prácticas externas;100.00;100.00;100.00;4;4;4;1.00;12/09/2021
2019;Grado;Grado: Gestión y Administración Pública;Huesca;Facultad de Empresa y Gestión Pública;Trabajo fín de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;62.07;62.07;29;18;18;1.00;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Introducción a la economía;Normal;Formación básica;85.19;64.79;76.06;72;47;55;1.27;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Fundamentos de estadística y gestión financiera;Normal;Formación básica;75.64;59.00;78.00;100;59;78;1.42;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Idioma moderno (Inglés);Normal;Formación básica;81.82;69.23;84.62;65;45;55;1.41;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Introducción al derecho;Normal;Formación básica;88.73;76.83;86.59;82;63;71;1.25;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Turismo y territorio;Normal;Formación básica;87.30;71.43;81.82;77;55;63;1.26;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Organización y administración de empresas turísticas;Normal;Formación básica;79.71;69.62;87.34;79;55;69;1.45;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Marketing turístico;Normal;Formación básica;83.33;70.31;84.38;64;45;54;1.29;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Idioma moderno (francés);Normal;Formación básica;80.00;58.33;72.92;48;28;35;1.13;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Idioma moderno (Alemán);Normal;Formación básica;100.00;85.19;85.19;27;23;23;1.21;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Recursos patrimoniales;Normal;Formación básica;76.92;63.29;82.28;79;50;65;1.20;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Sociología del turismo;Normal;Formación básica;96.67;81.69;84.51;71;58;60;1.28;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Estructura económica y política turística;Normal;Obligatoria;70.59;60.00;85.00;60;36;51;1.64;12/09/2021
2019;Grado;Grado: Turismo;Zaragoza;Escuela Universitaria de Turismo de Zaragoza;Historia del Arte;Normal;Obligatoria;73.21;70.69;96.55;59;42;57;1.44;12/09/2021
